No,year,month,day,hour,season,PM_Jingan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
31023,2013,7,16,14,2,33,22,44.55,1005,36,SW,65,0,0
31024,2013,7,16,15,2,42,22,44.55,1004,36,SW,71,0,0
31025,2013,7,16,16,2,44,23,50.01,1004,35,SW,77,0,0
31026,2013,7,16,17,2,41,23,52.86,1004,34,SW,83,0,0
31027,2013,7,16,18,2,36,24,59.36,1005,33,SE,6,0,0
31028,2013,7,16,19,2,34,24,62.79,1005,32,SE,12,0,0
31029,2013,7,16,20,2,31,24,66.45,1006,31,SE,18,0,0
31030,2013,7,16,21,2,32,24,66.45,1006,31,SW,6,0,0
31031,2013,7,16,22,2,31,24,66.45,1006,31,SE,6,0,0
31032,2013,7,16,23,2,30,24,70.36,1006,30,SE,13,0,0
31033,2013,7,17,0,2,25,24,74.52,1006,29,SE,19,0,0
31034,2013,7,17,1,2,28,24,74.52,1007,29,SE,24,0,0
31035,2013,7,17,2,2,22,25,79.11,1006,29,SE,29,0,0
31036,2013,7,17,3,2,21,24,74.52,1007,29,SE,33,0,0
31037,2013,7,17,4,2,26,24,78.97,1007,28,SW,4,0,0
31038,2013,7,17,5,2,27,24,78.97,1007,28,SW,8,0,0
31039,2013,7,17,6,2,28,24,74.52,1007,29,SE,4,0,0
31040,2013,7,17,7,2,24,23,66.25,1007,30,SW,5,0,0
31041,2013,7,17,8,2,26,23,62.57,1007,31,SW,11,0,0
31042,2013,7,17,9,2,28,23,59.13,1007,32,SW,17,0,0
31043,2013,7,17,10,2,29,23,52.86,1007,34,SW,22,0,0
31044,2013,7,17,11,2,34,23,52.86,1007,34,SW,25,0,0
31045,2013,7,17,12,2,42,23,50.01,1006,35,SE,3,0,0
31046,2013,7,17,13,2,50,22,47.07,1006,35,SW,4,0,0
31048,2013,7,17,15,2,43,22,47.07,1005,35,SW,14,0,0
31049,2013,7,17,16,2,36,22,49.75,1005,34,SE,7,0,0
31050,2013,7,17,17,2,28,21,49.49,1004,33,SE,14,0,0
31051,2013,7,17,18,2,26,22,55.65,1004,32,SE,21,0,0
31052,2013,7,17,19,2,24,21,55.4,1005,31,SE,27,0,0
31053,2013,7,17,20,2,22,21,58.65,1005,30,SE,33,0,0
31054,2013,7,17,21,2,21,22,62.35,1006,30,SE,38,0,0
31055,2013,7,17,22,2,22,22,62.35,1006,30,SE,44,0,0
31056,2013,7,17,23,2,20,22,66.04,1007,29,SE,50,0,0
31057,2013,7,18,0,2,20,23,70.17,1006,29,SW,5,0,0
31058,2013,7,18,1,2,24,22,69.98,1006,28,SE,5,0,0
31059,2013,7,18,2,2,17,22,69.98,1006,28,SE,10,0,0
31060,2013,7,18,3,2,16,22,69.98,1005,28,SE,15,0,0
31061,2013,7,18,4,2,12,22,69.98,1006,28,SE,20,0,0
31062,2013,7,18,5,2,10,23,74.35,1006,28,SE,25,0,0
31064,2013,7,18,7,2,6,21,62.13,1007,29,SW,8,0,0
31065,2013,7,18,8,2,8,21,55.4,1008,31,SW,16,0,0
31066,2013,7,18,9,2,10,21,55.4,1007,31,SW,25,0,0
31067,2013,7,18,10,2,11,21,52.35,1007,32,SW,34,0,0
31068,2013,7,18,11,2,14,21,49.49,1007,33,SW,42,0,0
31069,2013,7,18,12,2,15,21,46.8,1006,34,SW,50,0,0
31070,2013,7,18,13,2,21,21,46.8,1006,34,SW,58,0,0
31071,2013,7,18,14,2,23,22,49.75,1005,34,SW,66,0,0
31072,2013,7,18,15,2,27,22,49.75,1005,34,SW,73,0,0
31073,2013,7,18,16,2,26,23,55.89,1004,33,SE,8,0,0
31074,2013,7,18,17,2,27,23,59.13,1004,32,SE,16,0,0
31075,2013,7,18,18,2,20,23,59.13,1005,32,SE,24,0,0
31076,2013,7,18,19,2,19,23,66.25,1005,30,SE,32,0,0
31077,2013,7,18,20,2,19,23,66.25,1005,30,SE,38,0,0
31078,2013,7,18,21,2,13,23,66.25,1006,30,SE,44,0,0
31079,2013,7,18,22,2,10,23,70.17,1006,29,SE,51,0,0
31080,2013,7,18,23,2,14,23,70.17,1006,29,SE,58,0,0
31081,2013,7,19,0,2,15,23,70.17,1006,29,SE,64,0,0
31082,2013,7,19,1,2,11,23,74.35,1006,28,SE,71,0,0
31085,2013,7,19,4,2,9,22,69.98,1006,28,SE,92,0,0
31086,2013,7,19,5,2,10,22,69.98,1006,28,SE,97,0,0
31087,2013,7,19,6,2,11,22,69.98,1006,28,SE,103,0,0
31088,2013,7,19,7,2,14,22,66.04,1007,29,SE,109,0,0
31089,2013,7,19,8,2,11,21,58.65,1007,30,SW,7,0,0
31090,2013,7,19,9,2,13,21,55.4,1007,31,SW,15,0,0
31091,2013,7,19,10,2,16,22,55.65,1007,32,SE,8,0,0
31092,2013,7,19,11,2,21,21,49.49,1006,33,SW,8,0,0
31093,2013,7,19,12,2,19,22,49.75,1006,34,SW,16,0,0
31094,2013,7,19,13,2,23,22,49.75,1006,34,SW,23,0,0
31095,2013,7,19,14,2,30,22,49.75,1005,34,SW,30,0,0
31096,2013,7,19,15,2,21,22,49.75,1005,34,SE,8,0,0
31097,2013,7,19,16,2,23,22,49.75,1004,34,SE,15,0,0
31098,2013,7,19,17,2,31,23,52.86,1004,34,SE,22,0,0
31099,2013,7,19,18,2,33,24,59.36,1004,33,SE,28,0,0
31100,2013,7,19,19,2,26,23,59.13,1004,32,SE,34,0,0
31101,2013,7,19,20,2,20,22,58.89,1005,31,SE,41,0,0
31102,2013,7,19,21,2,17,22,62.35,1006,30,SW,7,0,0
31103,2013,7,19,22,2,18,22,62.35,1006,30,SW,13,0,0
31104,2013,7,19,23,2,15,22,66.04,1006,29,SE,7,0,0
31105,2013,7,20,0,2,13,23,70.17,1006,29,SE,13,0,0
31106,2013,7,20,1,2,13,23,70.17,1006,29,SE,18,0,0
31107,2013,7,20,2,2,12,23,70.17,1006,29,SE,24,0,0
31108,2013,7,20,3,2,12,23,74.35,1005,28,SW,6,0,0
31109,2013,7,20,4,2,15,23,74.35,1005,28,SE,6,0,0
31110,2013,7,20,5,2,15,23,74.35,1005,28,SE,12,0,0
31111,2013,7,20,6,2,11,23,70.17,1006,29,SE,17,0,0
31112,2013,7,20,7,2,14,22,62.35,1006,30,SW,6,0,0
31113,2013,7,20,8,2,16,23,62.57,1006,31,SW,11,0,0
31114,2013,7,20,9,2,21,22,52.6,1006,33,SW,16,0,0
31115,2013,7,20,10,2,30,23,50.01,1006,35,SW,20,0,0
31116,2013,7,20,11,2,41,23,47.33,1006,36,SW,25,0,0
31117,2013,7,20,12,2,47,23,47.33,1005,36,NW,5,0,0
31118,2013,7,20,13,2,52,23,44.82,1004,37,SW,4,0,0
31119,2013,7,20,14,2,56,22,39.96,1003,38,NW,3,0,0
31120,2013,7,20,15,2,52,21,37.59,1003,38,cv,2,0,0
31121,2013,7,20,16,2,63,21,52.35,1003,32,SW,8,0,0
31122,2013,7,20,17,2,47,24,83.71,1003,27,NW,5,0,0
31124,2013,7,20,19,2,39,22,66.04,1004,29,NE,5,0,0
31125,2013,7,20,20,2,56,23,70.17,1005,29,SW,2,0,0
31126,2013,7,20,21,2,60,24,74.52,1005,29,cv,0,0,0
31127,2013,7,20,22,2,65,24,74.52,1006,29,SW,2,0,0
31128,2013,7,20,23,2,74,24,70.36,1006,30,SW,5,0.1,0.1
31129,2013,7,21,0,2,82,24,74.52,1005,29,SW,6,0,0
31130,2013,7,21,1,2,80,23,74.35,1005,28,NE,1,0,0
31131,2013,7,21,2,2,46,24,78.97,1004,28,SE,3,0,0
31132,2013,7,21,3,2,37,24,78.97,1004,28,SW,2,0,0
31133,2013,7,21,4,2,39,24,78.97,1004,28,SE,3,0,0
31134,2013,7,21,5,2,34,25,83.82,1004,28,SE,6,0,0
31135,2013,7,21,6,2,40,25,79.11,1005,29,SE,10,0,0
31138,2013,7,21,9,2,35,24,59.36,1005,33,SW,14,0,0
31139,2013,7,21,10,2,42,24,56.14,1005,34,SW,19,0,0
31140,2013,7,21,11,2,48,23,50.01,1005,35,SW,24,0,0
31141,2013,7,21,12,2,60,23,50.01,1004,35,SW,28,0,0
31142,2013,7,21,13,2,61,23,47.33,1004,36,SW,33,0,0
31143,2013,7,21,14,2,65,21,46.8,1004,34,SW,39,0,0
31144,2013,7,21,15,2,51,23,50.01,1003,35,NW,2,0,0
31145,2013,7,21,16,2,42,22,62.35,1003,30,NW,4,0,0
31146,2013,7,21,17,2,45,22,62.35,1003,30,NW,8,0,0
31147,2013,7,21,18,2,42,23,59.13,1003,32,SE,2,0,0
31148,2013,7,21,19,2,29,24,66.45,1004,31,SE,7,0,0
31149,2013,7,21,20,2,27,24,70.36,1005,30,SE,12,8.1,8.1
31150,2013,7,21,21,2,21,23,88.7,1007,25,SW,6,2.6,10.7
31155,2013,7,22,2,2,20,24,88.78,1006,26,SW,10,0,0
31156,2013,7,22,3,2,21,24,88.78,1006,26,SW,13,0,0
31157,2013,7,22,4,2,23,24,83.71,1006,27,SW,16,0,0
31159,2013,7,22,6,2,25,24,78.97,1006,28,SW,23,0,0
31160,2013,7,22,7,2,27,24,74.52,1007,29,SW,28,0,0
31161,2013,7,22,8,2,27,24,70.36,1007,30,SW,33,0,0
31162,2013,7,22,9,2,30,24,62.79,1007,32,SW,40,0,0
31163,2013,7,22,10,2,31,23,55.89,1007,33,SW,46,0,0
31164,2013,7,22,11,2,32,23,52.86,1006,34,SW,52,0.1,0.1
31165,2013,7,22,12,2,42,23,52.86,1006,34,SW,57,0,0
31166,2013,7,22,13,2,41,23,50.01,1006,35,SW,62,0,0
31167,2013,7,22,14,2,36,22,44.55,1006,36,SW,67,0,0
31168,2013,7,22,15,2,31,22,44.55,1005,36,SW,72,0,0
31170,2013,7,22,17,2,41,23,50.01,1005,35,SW,82,0,0
31171,2013,7,22,18,2,37,23,52.86,1005,34,NW,3,0.7,0.7
31172,2013,7,22,19,2,47,24,59.36,1006,33,SW,5,0.1,0.8
31173,2013,7,22,20,2,51,23,59.13,1007,32,SW,7,0,0
31174,2013,7,22,21,2,42,25,70.54,1007,31,SE,4,0,0
31175,2013,7,22,22,2,36,25,74.69,1007,30,SW,5,0,0
31176,2013,7,22,23,2,30,25,74.69,1007,30,SW,11,0,0
31177,2013,7,23,0,2,27,25,74.69,1007,30,SW,16,0,0
31178,2013,7,23,1,2,25,25,74.69,1007,30,SW,20,0,0
31179,2013,7,23,2,2,25,25,79.11,1006,29,SW,24,0,0
31180,2013,7,23,3,2,28,25,79.11,1006,29,SW,28,0,0
31181,2013,7,23,4,2,29,25,79.11,1006,29,SW,33,0,0
31182,2013,7,23,5,2,31,25,79.11,1006,29,SW,39,0,0
31183,2013,7,23,6,2,30,25,79.11,1006,29,SW,45,0,0
31184,2013,7,23,7,2,32,25,70.54,1006,31,SW,51,0,0
31185,2013,7,23,8,2,37,24,59.36,1007,33,SW,57,0,0
31186,2013,7,23,9,2,40,24,56.14,1006,34,SW,63,0,0
31190,2013,7,23,13,2,35,21,37.59,1005,38,SW,84,0,0
31191,2013,7,23,14,2,39,20,35.34,1005,38,SW,89,0,0
31192,2013,7,23,15,2,42,21,37.59,1005,38,SW,93,0,0
31193,2013,7,23,16,2,48,20,35.34,1004,38,SW,98,0,0
31194,2013,7,23,17,2,56,21,39.68,1004,37,SW,101,0,0
31195,2013,7,23,18,2,71,24,53.11,1004,35,SW,106,0,0
31196,2013,7,23,19,2,55,22,52.6,1004,33,SW,111,0,0
31197,2013,7,23,20,2,40,23,55.89,1005,33,SE,6,0,0
31198,2013,7,23,21,2,34,23,59.13,1005,32,SE,11,0,0
31199,2013,7,23,22,2,33,24,62.79,1004,32,SE,16,0,0
31200,2013,7,23,23,2,32,24,66.45,1004,31,SW,4,0.2,0.2
31201,2013,7,24,0,2,31,25,74.69,1004,30,SW,11,0.1,0.3
31202,2013,7,24,1,2,38,25,74.69,1004,30,SW,15,0,0
31203,2013,7,24,2,2,42,25,74.69,1004,30,SW,17,0,0
31204,2013,7,24,3,2,44,25,79.11,1005,29,SW,19,0,0
31205,2013,7,24,4,2,53,25,79.11,1005,29,SW,20,0,0
31206,2013,7,24,5,2,68,26,83.94,1005,29,SW,22,0,0
31207,2013,7,24,6,2,64,26,74.85,1005,31,SW,24,0,0
31210,2013,7,24,9,2,35,22,44.55,1005,36,SW,9,0,0
31211,2013,7,24,10,2,33,22,44.55,1005,36,SW,15,0,0
31212,2013,7,24,11,2,46,22,42.18,1005,37,SW,21,0,0
31213,2013,7,24,12,2,45,22,42.18,1004,37,NW,7,0,0
31214,2013,7,24,13,2,49,22,39.96,1004,38,NW,12,0,0
31215,2013,7,24,14,2,48,22,39.96,1003,38,NW,17,0,0
31216,2013,7,24,15,2,56,22,39.96,1003,38,SW,5,0,0
31219,2013,7,24,18,2,54,22,42.18,1002,37,SW,7,0,0
31220,2013,7,24,19,2,55,22,44.55,1003,36,SW,10,0,0
31221,2013,7,24,20,2,55,22,47.07,1003,35,SW,13,0,0
31222,2013,7,24,21,2,55,23,50.01,1003,35,SW,15,0,0
31223,2013,7,24,22,2,59,23,55.89,1004,33,SW,20,0,0
31224,2013,7,24,23,2,71,24,59.36,1004,33,SW,25,0,0
31225,2013,7,25,0,2,68,24,59.36,1004,33,SW,29,0,0
31226,2013,7,25,1,2,67,24,62.79,1003,32,SW,32,0,0
31227,2013,7,25,2,2,52,24,62.79,1003,32,SW,34,0,0
31228,2013,7,25,3,2,52,24,62.79,1003,32,SW,37,0,0
31229,2013,7,25,4,2,54,24,66.45,1003,31,SW,40,0,0
31230,2013,7,25,5,2,59,24,70.36,1003,30,SW,42,0,0
31231,2013,7,25,6,2,56,25,70.54,1004,31,cv,1,0,0
31232,2013,7,25,7,2,62,25,66.66,1004,32,cv,2,0,0
31233,2013,7,25,8,2,75,25,59.59,1004,34,cv,3,0,0
31234,2013,7,25,9,2,83,24,53.11,1004,35,NW,2,0,0
31238,2013,7,25,13,2,71,22,35.89,1003,40,SW,11,0,0
31240,2013,7,25,15,2,67,21,35.62,1002,39,SW,19,0,0
31241,2013,7,25,16,2,70,21,35.62,1002,39,SW,24,0,0
31242,2013,7,25,17,2,69,21,37.59,1002,38,SW,28,0,0
31243,2013,7,25,18,2,61,21,39.68,1002,37,SW,30,0,0
31244,2013,7,25,19,2,66,20,37.31,1002,37,NW,2,0,0
31245,2013,7,25,20,2,99,21,41.91,1003,36,NW,4,0,0
31246,2013,7,25,21,2,119,25,59.59,1003,34,SW,3,0,0
31247,2013,7,25,22,2,95,22,49.75,1003,34,SE,4,0,0
31248,2013,7,25,23,2,104,24,59.36,1003,33,SE,7,0,0
31249,2013,7,26,0,2,101,24,59.36,1003,33,SE,10,0,0
31250,2013,7,26,1,2,90,24,59.36,1003,33,SW,3,0,0
31251,2013,7,26,2,2,77,24,62.79,1003,32,SW,6,0,0
31252,2013,7,26,3,2,73,24,62.79,1003,32,SE,2,0,0
31253,2013,7,26,4,2,71,24,62.79,1003,32,SW,3,0,0
31254,2013,7,26,5,2,73,24,62.79,1003,32,SE,2,0,0
31255,2013,7,26,6,2,76,25,70.54,1004,31,SW,2,0,0
31256,2013,7,26,7,2,79,25,66.66,1004,32,SW,5,0,0
31257,2013,7,26,8,2,86,25,59.59,1004,34,SW,7,0,0
31258,2013,7,26,9,2,106,25,50.53,1004,37,SW,10,0,0
31259,2013,7,26,10,2,110,23,44.82,1004,37,SW,14,0,0
31260,2013,7,26,11,2,96,23,40.23,1004,39,SW,18,0,0
31261,2013,7,26,12,2,86,24,42.72,1003,39,NW,4,0,0
31262,2013,7,26,13,2,91,21,33.77,1003,40,NW,9,0,0
31263,2013,7,26,14,2,83,19,28.3,1002,41,SW,3,0,0
31264,2013,7,26,15,2,127,20,31.75,1002,40,SW,7,9.1,9.1
31265,2013,7,26,16,2,88,22,52.6,1003,33,NE,8,0,0
31266,2013,7,26,17,2,61,22,52.6,1002,33,NE,13,0,0
31267,2013,7,26,18,2,53,20,46.53,1003,33,SE,2,0,0
31268,2013,7,26,19,2,69,20,44.01,1003,34,cv,2,0,0
31269,2013,7,26,20,2,90,23,52.86,1004,34,SE,3,0,0
31270,2013,7,26,21,2,128,24,59.36,1004,33,SE,5,0,0
31271,2013,7,26,22,2,112,22,52.6,1004,33,SE,9,0,0
31272,2013,7,26,23,2,109,22,52.6,1004,33,SE,12,0,0
31273,2013,7,27,0,2,59,22,55.65,1004,32,SE,15,0,0
31274,2013,7,27,1,2,50,23,59.13,1004,32,SE,18,0,0
31275,2013,7,27,2,2,56,24,66.45,1004,31,SE,21,0,0
31276,2013,7,27,3,2,61,25,74.69,1004,30,SE,24,0,0
31277,2013,7,27,4,2,62,25,79.11,1004,29,SE,27,0,0
31278,2013,7,27,5,2,60,25,79.11,1004,29,SE,29,0,0
31279,2013,7,27,6,2,62,26,83.94,1004,29,SW,2,0,0
31280,2013,7,27,7,2,62,26,74.85,1004,31,SW,3,0,0
31284,2013,7,27,11,2,132,26,53.61,1004,37,NW,9,0,0
31285,2013,7,27,12,2,134,24,47.6,1004,37,NW,13,0,0
31286,2013,7,27,13,2,126,24,45.09,1003,38,SW,3,0,0
31287,2013,7,27,14,2,118,23,40.23,1003,39,NW,3,0,0
31288,2013,7,27,15,2,145,21,33.77,1003,40,NW,5,0,0
31289,2013,7,27,16,2,74,22,47.07,1003,35,SE,6,0,0
31290,2013,7,27,17,2,73,20,44.01,1003,34,NE,5,0,0
31294,2013,7,27,21,2,124,24,59.36,1004,33,SE,9,0,0
31295,2013,7,27,22,2,154,25,66.66,1004,32,SE,14,0,0
31296,2013,7,27,23,2,156,24,59.36,1004,33,SE,17,0,0
31297,2013,7,28,0,2,126,24,59.36,1004,33,SW,4,0,0
31298,2013,7,28,1,2,89,23,55.89,1003,33,SE,3,0,0
31300,2013,7,28,3,2,42,23,59.13,1003,32,SW,2,0,0
31301,2013,7,28,4,2,48,24,66.45,1004,31,NW,2,0,0
31302,2013,7,28,5,2,72,22,62.35,1004,30,NW,6,0,0
31303,2013,7,28,6,2,64,22,58.89,1004,31,NW,9,0,0
31304,2013,7,28,7,2,49,23,52.86,1005,34,cv,0,0,0
31305,2013,7,28,8,2,49,22,47.07,1005,35,NW,3,0,0
31306,2013,7,28,9,2,43,22,44.55,1005,36,NW,8,0,0
31307,2013,7,28,10,2,29,22,42.18,1006,37,NW,15,0,0
31311,2013,7,28,14,2,28,22,42.18,1004,37,NW,36,0,0
31313,2013,7,28,16,2,33,21,37.59,1004,38,NW,5,0,0
31314,2013,7,28,17,2,33,21,37.59,1003,38,NW,9,0,0
31315,2013,7,28,18,2,43,22,42.18,1004,37,NW,12,0,0
31316,2013,7,28,19,2,39,22,44.55,1004,36,NW,15,0,0
31317,2013,7,28,20,2,48,22,44.55,1005,36,NW,17,0,0
31318,2013,7,28,21,2,77,23,52.86,1005,34,SE,5,0,0
31319,2013,7,28,22,2,71,24,59.36,1005,33,SW,3,0,0
31320,2013,7,28,23,2,61,23,55.89,1005,33,SW,5,0,0
31321,2013,7,29,0,2,54,23,55.89,1005,33,SW,7,0,0
31322,2013,7,29,1,2,42,22,52.6,1004,33,SW,9,0,0
31326,2013,7,29,5,2,38,23,59.13,1005,32,SW,17,0,0
31327,2013,7,29,6,2,40,24,62.79,1005,32,SW,19,0,0
31329,2013,7,29,8,2,67,24,56.14,1006,34,NW,3,0,0
31331,2013,7,29,10,2,67,24,50.27,1005,36,NW,12,0,0
31332,2013,7,29,11,2,44,22,39.96,1005,38,NW,16,0,0
31334,2013,7,29,13,2,27,21,35.62,1004,39,SW,4,0,0
31336,2013,7,29,15,2,42,20,33.49,1002,39,cv,3,0,0
31337,2013,7,29,16,2,59,22,39.96,1002,38,NW,4,0,0
31338,2013,7,29,17,2,71,22,39.96,1002,38,NW,9,0,0
31339,2013,7,29,18,2,68,22,42.18,1002,37,SW,2,0,0
31340,2013,7,29,19,2,70,22,44.55,1003,36,SW,5,0,0
31342,2013,7,29,21,2,73,23,52.86,1003,34,SW,14,0,0
31344,2013,7,29,23,2,76,24,59.36,1004,33,SW,25,0,0
31345,2013,7,30,0,2,65,24,62.79,1003,32,SW,28,0,0
31354,2013,7,30,9,2,56,24,50.27,1003,36,SW,59,0,0
31355,2013,7,30,10,2,56,22,42.18,1003,37,NW,5,0,0
31356,2013,7,30,11,2,45,20,35.34,1002,38,NW,11,0,0
31357,2013,7,30,12,2,40,21,35.62,1001,39,SW,6,0,0
31358,2013,7,30,13,2,44,21,37.59,1001,38,SW,11,0,0
31359,2013,7,30,14,2,41,20,31.75,1001,40,SW,17,0,0
31360,2013,7,30,15,2,44,20,33.49,1000,39,NW,5,0,0
31361,2013,7,30,16,2,49,21,35.62,1000,39,SW,3,0,0
31363,2013,7,30,18,2,38,20,35.34,1000,38,SW,10,0,0
31364,2013,7,30,19,2,55,20,37.31,1000,37,SW,13,0,0
31365,2013,7,30,20,2,55,23,52.86,1001,34,SW,19,0,0
31366,2013,7,30,21,2,42,21,49.49,1002,33,SW,25,0,0
31367,2013,7,30,22,2,35,23,59.13,1002,32,SW,31,0,0
31368,2013,7,30,23,2,40,24,62.79,1001,32,SW,35,0,0
31369,2013,7,31,0,2,43,24,62.79,1001,32,SE,3,0,0
31370,2013,7,31,1,2,42,24,66.45,1001,31,SW,5,0,0
31371,2013,7,31,2,2,44,24,66.45,1001,31,SW,8,0,0
31372,2013,7,31,3,2,46,24,66.45,1001,31,SW,11,0,0
31373,2013,7,31,4,2,48,23,62.57,1001,31,SW,14,0,0
31374,2013,7,31,5,2,52,23,62.57,1001,31,SW,17,0,0
31375,2013,7,31,6,2,59,23,62.57,1002,31,SW,20,0,0
31376,2013,7,31,7,2,65,24,62.79,1002,32,SW,23,0,0
31377,2013,7,31,8,2,60,24,56.14,1003,34,NW,3,0,0
31378,2013,7,31,9,2,56,23,47.33,1002,36,NW,8,0,0
31379,2013,7,31,10,2,51,22,39.96,1002,38,NW,12,0,0
31380,2013,7,31,11,2,52,21,35.62,1002,39,SW,4,0,0
31381,2013,7,31,12,2,51,21,35.62,1002,39,SW,7,0,0
31382,2013,7,31,13,2,50,21,33.77,1001,40,SW,11,0,0
31383,2013,7,31,14,2,47,20,31.75,1000,40,SW,12,0,0
31384,2013,7,31,15,2,81,20,31.75,1000,40,cv,2,0,0
31385,2013,7,31,16,2,91,20,31.75,1000,40,SW,3,0,0
31386,2013,7,31,17,2,87,22,37.86,1000,39,SW,10,0,0
31387,2013,7,31,18,2,69,22,42.18,1000,37,SW,16,0,0
31388,2013,7,31,19,2,46,24,56.14,1004,34,NW,11,0,0
31389,2013,7,31,20,2,24,22,83.48,1005,25,NW,22,1.7,1.7
31390,2013,7,31,21,2,25,22,74.19,1003,27,SE,7,0.2,1.9
31391,2013,7,31,22,2,23,22,69.98,1003,28,SE,8,0,0
31392,2013,7,31,23,2,29,23,74.35,1003,28,SW,2,0,0
31393,2013,8,1,0,2,35,23,70.17,1003,29,SW,3,0,0
31394,2013,8,1,1,2,34,24,74.52,1002,29,SW,6,0,0
31395,2013,8,1,2,2,32,24,74.52,1002,29,SE,3,0,0
31396,2013,8,1,3,2,37,24,74.52,1003,29,SW,3,0,0
31397,2013,8,1,4,2,46,24,74.52,1003,29,SW,6,0,0
31398,2013,8,1,5,2,44,24,74.52,1003,29,SW,9,0,0
31399,2013,8,1,6,2,41,24,74.52,1003,29,SW,12,0,0
31400,2013,8,1,7,2,43,23,66.25,1004,30,SW,17,0,0
31401,2013,8,1,8,2,43,23,59.13,1004,32,SW,21,0,0
31402,2013,8,1,9,2,42,23,52.86,1004,34,SW,25,0,0
31403,2013,8,1,10,2,44,22,44.55,1005,36,SW,29,0,0
31404,2013,8,1,11,2,50,23,44.82,1005,37,SW,32,0,0
31405,2013,8,1,12,2,54,23,42.45,1004,38,NW,2,0,0
31406,2013,8,1,13,2,53,23,42.45,1004,38,NW,5,0,0
31407,2013,8,1,14,2,46,21,33.77,1003,40,SW,2,0.6,0.6
31408,2013,8,1,15,2,45,25,63.01,1004,33,SE,5,20.9,21.5
31409,2013,8,1,16,2,19,24,94.2,1004,25,NE,10,44.7,66.2
31410,2013,8,1,17,2,9,22,94.12,1006,23,NW,9,0.5,66.7
31411,2013,8,1,18,2,29,22,69.98,1005,28,NW,16,0.4,67.1
31412,2013,8,1,19,2,41,23,78.82,1005,27,SE,4,0,0
31413,2013,8,1,20,2,42,23,70.17,1005,29,SE,7,0,0
31414,2013,8,1,21,2,49,23,74.35,1006,28,SW,8,0,0
31415,2013,8,1,22,2,36,22,74.19,1006,27,SW,11,0,0
31416,2013,8,1,23,2,31,22,69.98,1006,28,NE,1,0,0
31417,2013,8,2,0,2,35,23,74.35,1006,28,cv,1,0,0
31418,2013,8,2,1,2,35,23,74.35,1006,28,SW,2,0,0
31419,2013,8,2,2,2,35,24,78.97,1007,28,SW,5,0,0
31420,2013,8,2,3,2,36,24,83.71,1007,27,SW,7,0,0
31421,2013,8,2,4,2,31,24,83.71,1007,27,SW,9,0,0
31422,2013,8,2,5,2,25,24,83.71,1008,27,cv,1,0,0
31423,2013,8,2,6,2,22,23,74.35,1008,28,SW,2,0.1,0.1
31424,2013,8,2,7,2,24,22,62.35,1009,30,SW,5,0,0
31425,2013,8,2,8,2,25,23,66.25,1009,30,SW,8,0,0
31426,2013,8,2,9,2,26,22,55.65,1009,32,SW,13,0,0
31427,2013,8,2,10,2,27,22,52.6,1009,33,SW,19,0,0
31428,2013,8,2,11,2,24,22,55.65,1009,32,SW,24,0,0
31429,2013,8,2,12,2,19,23,55.89,1009,33,SE,5,0,0
31430,2013,8,2,13,2,22,24,53.11,1008,35,SW,5,0,0
31431,2013,8,2,14,2,26,23,52.86,1008,34,SW,11,0,0
31432,2013,8,2,15,2,24,24,59.36,1008,33,SE,6,0,0
31433,2013,8,2,16,2,22,24,62.79,1008,32,SE,12,0,0
31434,2013,8,2,17,2,16,25,66.66,1008,32,SE,18,0,0
31435,2013,8,2,18,2,18,26,74.85,1008,31,SE,23,0,0
31436,2013,8,2,19,2,17,25,70.54,1008,31,SE,30,0,0
31437,2013,8,2,20,2,15,25,74.69,1009,30,SE,37,0,0
31438,2013,8,2,21,2,13,25,74.69,1009,30,SE,42,0,0
31439,2013,8,2,22,2,10,25,74.69,1009,30,SE,48,0,0
31440,2013,8,2,23,2,9,25,74.69,1009,30,SE,53,0,0
31441,2013,8,3,0,2,14,25,74.69,1008,30,SW,6,0,0
31442,2013,8,3,1,2,16,25,74.69,1008,30,SW,12,0,0
31443,2013,8,3,2,2,20,26,79.25,1008,30,SW,17,0,0
31444,2013,8,3,3,2,21,25,74.69,1009,30,SW,22,0,0
31445,2013,8,3,4,2,25,25,74.69,1009,30,SW,25,0,0
31446,2013,8,3,5,2,23,25,74.69,1009,30,SW,29,0,0
31447,2013,8,3,6,2,23,25,74.69,1009,30,SW,33,0,0
31448,2013,8,3,7,2,22,24,70.36,1009,30,SW,38,0,0
31449,2013,8,3,8,2,25,24,62.79,1010,32,SW,45,0,0
31450,2013,8,3,9,2,24,23,55.89,1010,33,SW,51,0,0
31451,2013,8,3,10,2,25,23,52.86,1010,34,SW,57,0,0
31452,2013,8,3,11,2,29,23,50.01,1010,35,SW,62,0,0
31453,2013,8,3,12,2,33,23,52.86,1009,34,SW,68,0,0
31454,2013,8,3,13,2,25,22,49.75,1009,34,SW,74,0,0
31455,2013,8,3,14,2,25,23,50.01,1008,35,SW,79,0,0
31456,2013,8,3,15,2,20,23,47.33,1008,36,SW,83,0,0
31457,2013,8,3,16,2,24,22,47.07,1008,35,SW,87,0,0
31458,2013,8,3,17,2,33,23,50.01,1008,35,NW,4,0,0
31459,2013,8,3,18,2,37,23,52.86,1008,34,SW,6,0,0
31460,2013,8,3,19,2,29,23,55.89,1008,33,SW,11,0,0
